Blank,Member Number,Account Number,FIRST NAME,MIDDLE NAME,LAST NAME,ROUTE NO.,ROUTE NAME,PHOTO,Phone Number,NATIONAL ID,NSSF,NHIF,Address,Homestead,Town,Postal Code,District,Province,Latitude,Longitude,Status,FarmName
,01459,0894-0000-1459,SAMUEL,,NJOROGE,R022,NDUMA,,254738144660,166366745,332856946,499223691,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Nduma Farm
,01462,0894-0000-1462,SAMUEL,,WARUI,R018,KAMANDURA,,254738157005,166490201,333103858,499594059,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Warui Kamandura Farm
,01467,0894-0000-1467,GEORGE,,NJUNGE,R022,NDUMA,,254738169350,166613657,333350770,499964427,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njunge Nduma Farm
,01471,0894-0000-1471,WAIGI,,NGAARU,R003,RIRONI,,254738181695,166737113,333597682,500334795,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngaaru Rironi Farm
,01472,0894-0000-1472,BERNARD,,NGANGA,R009,NDERU,,254738194040,166860569,333844594,500705163,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nganga Nderu Farm
,01475,0894-0000-1475,DANIEL,,MUNYAKA,R004,TIEKUNU,,254738206385,166984025,334091506,501075531,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Munyaka Tiekunu Farm
,01483,0894-0000-1483,JOSEPH,,MATERE,R002,NGECHA,,254738218730,167107481,334338418,501445899,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Matere Ngecha Farm
,01486,0894-0000-1486,PENINAH,,WAMBUI,R007,KERWA,,254738231075,167230937,334585330,501816267,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Kerwa Farm
,01494,0894-0000-1494,GRACE,,WANJIKU,R014,KWAMBIRA,,254738243420,167354393,334832242,502186635,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kwambira Farm
,01497,0894-0000-1497,JORAM,,NJENGA,R012,MUGUGA,,254738255765,167477849,335079154,502557003,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njenga Muguga Farm
,01498,0894-0000-1498,JIAMMY,,TULAZEN,R020,NGARARIGA,,254738268110,167601305,335326066,502927371,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Tulazen Ngarariga Farm
,01507,0894-0000-1507,PETER,,NJUGUNA,R007,KERWA,,254738280455,167724761,335572978,503297739,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Kerwa Farm
,01508,0894-0000-1508,PAUL,,KAREKO,R002,NGECHA,,254738292800,167848217,335819890,503668107,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kareko Ngecha Farm
,01513,0894-0000-1513,SUSAN,,MUTHONI,R002,NGECHA,,254738305145,167971673,336066802,504038475,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Ngecha Farm
,01517,0894-0000-1517,CHARLES,,MUNGAI,R018,KAMANDURA,,254738317490,168095129,336313714,504408843,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungai Kamandura Farm
,01522,0894-0000-1522,GRACE,,WAMBUI,R002,NGECHA,,254738329835,168218585,336560626,504779211,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Ngecha Farm
,01525,0894-0000-1525,DOUGLAS,,KABUBI,R018,KAMANDURA,,254738342180,168342041,336807538,505149579,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabubi Kamandura Farm
,01527,0894-0000-1527,MARY,,WAIRIMU,R025,NYARA,,254738354525,168465497,337054450,505519947,P. O. Box 8,Nyara,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Nyara Farm
,01534,0894-0000-1534,DAVID,,WAWERU,R002,NGECHA,,254738366870,168588953,337301362,505890315,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waweru Ngecha Farm
,01535,0894-0000-1535,PHILIS,,MOTHONI,R005,MURENGETI,,254738379215,168712409,337548274,506260683,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mothoni Murengeti Farm
,01553,0894-0000-1553,PENINAH,,WANJIKU,R006,KABUKU,,254735181860,136737305,273598066,410335371,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kabuku Farm
,01555,0894-0000-1555,KAMAU,,RIUNGE,R002,NGECHA,,254738391560,168835865,337795186,506631051,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Riunge Ngecha Farm
,01557,0894-0000-1557,LOISE,,WANJIRU,R001,LIMURU,,254738403905,168959321,338042098,507001419,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Limuru Farm
,01565,0894-0000-1565,MBURU,,KIMANI,R019,KIHURURU,,254732404235,108959705,218042866,327002571,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Kihururu Farm
,01572,0894-0000-1572,JEREMIAH,,NJUGUNA,R009,NDERU,,254738416250,169082777,338289010,507371787,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Nderu Farm
,01582,0894-0000-1582,GEORGE,,NGUGI,R017,GATIMU,,254733354800,118465817,237055090,355520907,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngugi Gatimu Farm
,01584,0894-0000-1584,DUNCAN,,NJOROGE,R012,MUGUGA,,254738428595,169206233,338535922,507742155,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Muguga Farm
,01585,0894-0000-1585,MARY,,WANJIKU,R002,NGECHA,,254738440940,169329689,338782834,508112523,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Ngecha Farm
,01586,0894-0000-1586,GICHINA,,KABIRU,R005,MURENGETI,,254738453285,169453145,339029746,508482891,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabiru Murengeti Farm
,01587,0894-0000-1587,ELIUD,,KINUTHIA,R006,KABUKU,,254733367145,118589273,237302002,355891275,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kinuthia Kabuku Farm
,01588,0894-0000-1588,JACKSON,,KARIMI,R002,NGECHA,,254738465630,169576601,339276658,508853259,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karimi Ngecha Farm
,01591,0894-0000-1591,FRANCIS,,NDUNGU,R001,LIMURU,,254738477975,169700057,339523570,509223627,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Limuru Farm
,01592,0894-0000-1592,SAFINDA,,KABURA,R004,TIEKUNU,,254738490320,169823513,339770482,509593995,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabura Tiekunu Farm
,01595,0894-0000-1595,SAMUEL,,MBURU,R002,NGECHA,,254738502665,169946969,340017394,509964363,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Ngecha Farm
,01598,0894-0000-1598,LUCY,,NDUTA,R005,MURENGETI,,254738515010,170070425,340264306,510334731,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nduta Murengeti Farm
,01600,0894-0000-1600,RUTH,,WAITHIRA,R003,RIRONI,,254738527355,170193881,340511218,510705099,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Rironi Farm
,01602,0894-0000-1602,ESTERY,,NYAMBURA,R017,GATIMU,,254738539700,170317337,340758130,511075467,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Gatimu Farm
,01603,0894-0000-1603,KINUTHIA,,MAHIA,R007,KERWA,,254738552045,170440793,341005042,511445835,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mahia Kerwa Farm
,01604,0894-0000-1604,JOAN,,WANJIRU,R018,KAMANDURA,,254738564390,170564249,341251954,511816203,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Kamandura Farm
,01605,0894-0000-1605,MUNGAI,,MUNGECHE,R016,KIROE,,254738576735,170687705,341498866,512186571,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungeche Kiroe Farm
,01608,0894-0000-1608,WANJIRU,,MBOCHI,R017,GATIMU,,254738589080,170811161,341745778,512556939,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mbochi Gatimu Farm
,01610,0894-0000-1610,WANGARI,,KAMAU,R020,NGARARIGA,,254738601425,170934617,341992690,512927307,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Ngarariga Farm
,01611,0894-0000-1611,MUGO,,KARUNYUI,R017,GATIMU,,254738613770,171058073,342239602,513297675,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karunyui Gatimu Farm
,01616,0894-0000-1616,HANNAH,,NDUTA,R017,GATIMU,,254738626115,171181529,342486514,513668043,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nduta Gatimu Farm
,01619,0894-0000-1619,FRANCIS,,MUNYUA,R017,GATIMU,,254732416580,109083161,218289778,327372939,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Munyua Gatimu Farm
,01620,0894-0000-1620,PERIS,,NJERI,R011,NYATHUNA,,254738638460,171304985,342733426,514038411,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Nyathuna Farm
,01622,0894-0000-1622,PATRICK,,MWANGI,R014,KWAMBIRA,,254738650805,171428441,342980338,514408779,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwangi Kwambira Farm
,01623,0894-0000-1623,NDUNGU,,NJOKA,R017,GATIMU,,254738663150,171551897,343227250,514779147,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoka Gatimu Farm
,01624,0894-0000-1624,LEAH,,NYAMBURA,R003,RIRONI,,254738675495,171675353,343474162,515149515,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Rironi Farm
,01626,0894-0000-1626,GEOFFREY,,MBURU,R016,KIROE,,254738687840,171798809,343721074,515519883,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Kiroe Farm
,01627,0894-0000-1627,MICHAEL,,NJENGA,R022,NDUMA,,254738700185,171922265,343967986,515890251,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njenga Nduma Farm
,01629,0894-0000-1629,HANNAH,,WAMBUI,R004,TIEKUNU,,254738712530,172045721,344214898,516260619,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Tiekunu Farm
,01630,0894-0000-1630,JAMES,,MURU,R030,GITUTHA,,254738724875,172169177,344461810,516630987,P. O. Box 8,Gitutha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muru Gitutha Farm
,01631,0894-0000-1631,ELIZABETH,,NJERI,R008,ITUNGI,,254732428925,109206617,218536690,327743307,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Itungi Farm
,01632,0894-0000-1632,GEORGE,,CHEGE,R008,ITUNGI,,254738737220,172292633,344708722,517001355,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Chege Itungi Farm
,01637,0894-0000-1637,MARY,,WACHUKA,R002,NGECHA,,254738749565,172416089,344955634,517371723,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wachuka Ngecha Farm
,01640,0894-0000-1640,GEOFFREY,,KAMAU,R004,TIEKUNU,,254738761910,172539545,345202546,517742091,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Tiekunu Farm
,01641,0894-0000-1641,MICHAEL,,KAGAI,R002,NGECHA,,254738774255,172663001,345449458,518112459,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kagai Ngecha Farm
,01644,0894-0000-1644,PETER,,KARUGA,R002,NGECHA,,254738786600,172786457,345696370,518482827,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karuga Ngecha Farm
,01652,0894-0000-1652,MARTIN,,NJOROGE,R003,RIRONI,,254738798945,172909913,345943282,518853195,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Rironi Farm
,01653,0894-0000-1653,NJOKI,,KUNGU,R017,GATIMU,,254738811290,173033369,346190194,519223563,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kungu Gatimu Farm
,01654,0894-0000-1654,REUBEN,,HUNGU,R010,THIGIO,,254738823635,173156825,346437106,519593931,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Hungu Thigio Farm
,01664,0894-0000-1664,PETER,,KIBURU,R001,LIMURU,,254738835980,173280281,346684018,519964299,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiburu Limuru Farm
,01670,0894-0000-1670,FRANCIS,,MWANGI,R018,KAMANDURA,,254738848325,173403737,346930930,520334667,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwangi Kamandura Farm
,01671,0894-0000-1671,PAUL,,MUHUHOKO,R008,ITUNGI,,254738860670,173527193,347177842,520705035,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muhuhoko Itungi Farm
,01676,0894-0000-1676,GITAU,,KARANJA,R008,ITUNGI,,254738873015,173650649,347424754,521075403,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Itungi Farm
,01677,0894-0000-1677,MUTHONI,,WAMAI,R022,NDUMA,,254738885360,173774105,347671666,521445771,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wamai Nduma Farm
,01679,0894-0000-1679,JAMES,,NGINYO,R002,NGECHA,,254738897705,173897561,347918578,521816139,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nginyo Ngecha Farm
,01683,0894-0000-1683,MIRIAM,,NYOKABI,R005,MURENGETI,,254738910050,174021017,348165490,522186507,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyokabi Murengeti Farm
,01684,0894-0000-1684,WILLIAM,,KARANJA,R005,MURENGETI,,254738922395,174144473,348412402,522556875,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Murengeti Farm
,01686,0894-0000-1686,JOYCE,,WAITHIRA,R011,NYATHUNA,,254732441270,109330073,218783602,328113675,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Nyathuna Farm
,01691,0894-0000-1691,FRANCIS,,KIARIE,R016,KIROE,,254738934740,174267929,348659314,522927243,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiarie Kiroe Farm
,01692,0894-0000-1692,FRANCIS,,GITHIRE,R006,KABUKU,,254738947085,174391385,348906226,523297611,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Githire Kabuku Farm
,01701,0894-0000-1701,GATHU,,THAIRU,R001,LIMURU,,254738959430,174514841,349153138,523667979,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thairu Limuru Farm
,01702,0894-0000-1702,HANNAH,,NJOKI,R019,KIHURURU,,254733379490,118712729,237548914,356261643,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Kihururu Farm
,01707,0894-0000-1707,WANJIRU,,RUIGU,R001,LIMURU,,254738971775,174638297,349400050,524038347,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ruigu Limuru Farm
,01708,0894-0000-1708,ELIZABETH,,WAMBUI,R005,MURENGETI,,254738984120,174761753,349646962,524408715,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Murengeti Farm
,01709,0894-0000-1709,GEORGE,,NJONJO,R007,KERWA,,254738996465,174885209,349893874,524779083,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njonjo Kerwa Farm
,01710,0894-0000-1710,EUNICE,,KIMUHU,R002,NGECHA,,254734971995,134638553,269400562,404039115,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimuhu Ngecha Farm
,01714,0894-0000-1714,MARY,,NYAMBURA,R005,MURENGETI,,254739008810,175008665,350140786,525149451,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Murengeti Farm
,01718,0894-0000-1718,JAMES,,MWANGI,R002,NGECHA,,254739021155,175132121,350387698,525519819,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwangi Ngecha Farm
,01721,0894-0000-1721,CHEGE,,KURIA,R005,MURENGETI,,254739033500,175255577,350634610,525890187,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kuria Murengeti Farm
,01725,0894-0000-1725,KAMAU,,KIRUKU,R015,NDIONI,,254739045845,175379033,350881522,526260555,P. O. Box 8,Ndioni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiruku Ndioni Farm
,01727,0894-0000-1727,MARY,,WANJIRU,R003,RIRONI,,254739070535,175625945,351375346,527001291,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Rironi Farm
,01733,0894-0000-1733,PAULINA,,NYAMBURA,R017,GATIMU,,254739082880,175749401,351622258,527371659,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Gatimu Farm
,01735,0894-0000-1735,AGNES,,NJAMBU,R005,MURENGETI,,254739095225,175872857,351869170,527742027,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njambu Murengeti Farm
,01740,0894-0000-1740,SIMON,,GEORGE,R008,ITUNGI,,254739107570,175996313,352116082,528112395,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,George Itungi Farm
,01745,0894-0000-1745,LUCY,,WAMBUI,R019,KIHURURU,,254739119915,176119769,352362994,528482763,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Kihururu Farm
,01747,0894-0000-1747,CECILIA,,WANGUI,R001,LIMURU,,254739132260,176243225,352609906,528853131,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Limuru Farm
,01748,0894-0000-1748,E.J.,,MURIUKI,R012,MUGUGA,,254733391835,118836185,237795826,356632011,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muriuki Muguga Farm
,01755,0894-0000-1755,RACHAEL,,WAMAITHA,R002,NGECHA,,254739144605,176366681,352856818,529223499,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wamaitha Ngecha Farm
,01757,0894-0000-1757,ANTHONY,,GITONGA,R008,ITUNGI,,254739156950,176490137,353103730,529593867,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gitonga Itungi Farm
,01765,0894-0000-1765,GEORGE,,NJOROGE,R016,KIROE,,254739169295,176613593,353350642,529964235,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Kiroe Farm
,01768,0894-0000-1768,JAMES,,MAINA,R017,GATIMU,,254739058190,175502489,351128434,526630923,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Maina Gatimu Farm
,01769,0894-0000-1769,MIKE,,FRANK,R006,KABUKU,,254739181640,176737049,353597554,530334603,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Frank Kabuku Farm
,01774,0894-0000-1774,GEOFREY,,THAARA,R002,NGECHA,,254739193985,176860505,353844466,530704971,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thaara Ngecha Farm
,01781,0894-0000-1781,PETER,,MICHUKI,R001,LIMURU,,254739206330,176983961,354091378,531075339,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Michuki Limuru Farm
,01782,0894-0000-1782,FRANCIS,,NGURE,R020,NGARARIGA,,254735009030,135008921,270141298,405150219,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngure Ngarariga Farm
,01790,0894-0000-1790,DAMARIS,,WARINGA,R006,KABUKU,,254739218675,177107417,354338290,531445707,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waringa Kabuku Farm
,01792,0894-0000-1792,JECINTA,,WAMBUI,R005,MURENGETI,,254739231020,177230873,354585202,531816075,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Murengeti Farm
,01793,0894-0000-1793,DIBORAH,,NJOKI,R005,MURENGETI,,254739243365,177354329,354832114,532186443,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Murengeti Farm
,01794,0894-0000-1794,BERNEDETTE,,WAMBUI,R025,NYARA,,254739255710,177477785,355079026,532556811,P. O. Box 8,Nyara,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Nyara Farm
,01796,0894-0000-1796,JOSEPH,,NDUNGU,R003,RIRONI,,254739268055,177601241,355325938,532927179,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Rironi Farm
,01797,0894-0000-1797,KARANJA,,KIIRU,R017,GATIMU,,254739280400,177724697,355572850,533297547,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiiru Gatimu Farm
,01802,0894-0000-1802,PENINAH,,WANJIRU,R012,MUGUGA,,254739292745,177848153,355819762,533667915,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Muguga Farm
,01803,0894-0000-1803,GRACE,,MWIHAKI,R001,LIMURU,,254739305090,177971609,356066674,534038283,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwihaki Limuru Farm
,01804,0894-0000-1804,JUSTUS,,RUNO,R001,LIMURU,,254739317435,178095065,356313586,534408651,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Runo Limuru Farm
,01806,0894-0000-1806,NGANGA,,MBUGUA,R002,NGECHA,,254732453615,109453529,219030514,328484043,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mbugua Ngecha Farm
,01808,0894-0000-1808,PENINAH,,WANJIRU,R016,KIROE,,254739329780,178218521,356560498,534779019,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Kiroe Farm
,01809,0894-0000-1809,ESTHER,,KARIUKI,R002,NGECHA,,254732465960,109576985,219277426,328854411,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Ngecha Farm
,01810,0894-0000-1810,PETER,,NDUNGU,R007,KERWA,,254732478305,109700441,219524338,329224779,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Kerwa Farm
,01812,0894-0000-1812,MARGARET,,WAMBUI,R012,MUGUGA,,254739342125,178341977,356807410,535149387,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Muguga Farm
,01813,0894-0000-1813,HUNTER,,ELIUD,R002,NGECHA,,254739354470,178465433,357054322,535519755,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Eliud Ngecha Farm
,01818,0894-0000-1818,JANE,,WANGUI,R016,KIROE,,254739366815,178588889,357301234,535890123,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Kiroe Farm
,01819,0894-0000-1819,DAVIS,,NJUGUNA,R012,MUGUGA,,254739379160,178712345,357548146,536260491,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Muguga Farm
,01820,0894-0000-1820,PETER,,KIMAN,R011,NYATHUNA,,254733404180,118959641,238042738,357002379,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiman Nyathuna Farm
,01824,0894-0000-1824,GATHETWA,,KARARA,R005,MURENGETI,,254739391505,178835801,357795058,536630859,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karara Murengeti Farm
,01826,0894-0000-1826,HANNAH,,NJERI,R002,NGECHA,,254739403850,178959257,358041970,537001227,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Ngecha Farm
,01828,0894-0000-1828,ESTHER,,NYAMBURA,R002,NGECHA,,254739416195,179082713,358288882,537371595,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Ngecha Farm
,01830,0894-0000-1830,WANGARI,,MWANGI,R008,ITUNGI,,254739428540,179206169,358535794,537741963,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwangi Itungi Farm
,01833,0894-0000-1833,MARY,,MWANGI,R008,ITUNGI,,254739440885,179329625,358782706,538112331,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwangi Itungi Farm
